2002,13:26:39,52.179024,0.3687309,13843
2003,13:26:58,52.177673,0.3713277,13929
2004,13:27:17,52.176353,0.3737496,14018
2005,13:27:36,52.174507,0.3757543,14107
2006,13:27:55,52.172626,0.3776211,14192
2007,13:28:14,52.170574,0.3796054,14277
2008,13:28:33,52.168804,0.3812343,14368
2009,13:28:52,52.16692,0.3827758,14456
2010,13:29:11,52.165081,0.3845578,14552
2011,13:29:30,52.163525,0.3864336,14645
2012,13:29:49,52.161968,0.3884534,14740
2013,13:30:08,52.160515,0.3908011,14833
2014,13:30:27,52.159138,0.3932838,14921
2015,13:30:46,52.157894,0.3961318,15011
2016,13:31:05,52.156677,0.3993808,15098
2017,13:31:24,52.155258,0.4028262,15185
2018,13:31:43,52.153557,0.4060763,15273
2019,13:32:02,52.15155,0.4087335,15363
2020,13:32:21,52.149433,0.4112891,15450
2021,13:32:40,52.14698,0.4135743,15543
2022,13:32:59,52.144283,0.4152136,15644
2023,13:33:18,52.141563,0.4158856,15734
2024,13:33:37,52.13905,0.416279,15823
2025,13:33:56,52.136776,0.4164803,15911
2026,13:34:15,52.134521,0.4166559,15999
2027,13:34:34,52.132347,0.4172145,16086
2028,13:34:53,52.130131,0.417993,16175
2029,13:35:12,52.127831,0.4187515,16264
2030,13:35:31,52.125324,0.4194868,16355
2031,13:35:50,52.122765,0.4200142,16444
2032,13:36:09,52.12072,0.4208632,16538
2033,13:36:28,52.119247,0.4223264,16630
2034,13:36:47,52.11771,0.4243098,16721
2035,13:37:06,52.115791,0.4259239,16819
2036,13:37:25,52.113556,0.4273162,16916
2037,13:37:44,52.111168,0.4283021,17018
2038,13:38:03,52.108627,0.428939,17114
2039,13:38:22,52.106445,0.4292404,17215
2040,13:38:41,52.104656,0.429708,17310
2041,13:39:00,52.103184,0.4304794,17405
2042,13:39:19,52.101784,0.4322454,17500
2043,13:39:38,52.099892,0.4343095,17597
2044,13:39:57,52.097717,0.4359999,17693
2045,13:40:16,52.095596,0.4373547,17786
2046,13:40:35,52.093773,0.4384253,17886
2047,13:40:54,52.092381,0.4394225,17977
2048,13:41:13,52.090935,0.440335,18071
2049,13:41:32,52.089729,0.4416547,18165
2050,13:41:51,52.08839,0.4436251,18261
2051,13:42:10,52.086567,0.4459341,18355
2052,13:42:29,52.084354,0.4483018,18450
2053,13:42:48,52.081501,0.4502327,18547
2054,13:43:07,52.078583,0.4513897,18644
2055,13:43:26,52.075718,0.4522486,18741
2056,13:43:45,52.073109,0.4525062,18838
2057,13:44:04,52.070301,0.4524316,18933
2058,13:44:23,52.067902,0.4522769,19032
